time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
8.829750,4.6914,-2.7879,2.4329,5.975
8.840843,4.5268,-2.4637,1.9295,5.503
8.861254,1.6139,-0.9372,0.9042,2.074
8.881943,-4.4553,2.9826,3.8811,6.619
8.906433,-5.9798,5.7209,-0.8593,8.320
8.929890,-5.8339,4.6913,-0.6133,7.511
8.943228,-4.8980,2.5257,-3.0574,6.302
8.963878,-4.4205,0.8588,-3.4324,5.662
8.985124,-3.0644,1.7854,-4.2645,5.547
9.008136,0.1861,4.6357,-4.4529,6.431
9.035296,3.3765,2.6459,-2.6378,5.036
9.046843,2.9971,1.1244,-2.1669,3.866
9.067141,0.8583,-1.0027,-1.2589,1.824
9.087985,0.7565,-1.4947,-1.1416,2.027
9.118240,1.2139,-1.7606,-0.8609,2.305
9.143722,-1.3914,-0.7516,-0.0044,1.581
9.158179,-1.4276,-0.7280,0.8414,1.810
9.170707,-1.2456,-0.8772,0.8064,1.724
9.191640,-0.7146,-1.2084,0.1356,1.410
9.216094,-0.5941,-1.6369,-0.2403,1.758
9.243210,1.8680,-1.2343,-1.1313,2.509
9.257126,1.6776,-1.2875,-0.0037,2.115
9.272827,1.0650,-1.2353,2.4222,2.920
9.293434,2.0033,-1.4519,3.0040,3.892
9.317283,1.5199,-1.4239,1.9875,2.879
9.340283,-1.6728,-0.6494,1.1767,2.146
9.354872,-1.1256,0.5341,1.5070,1.955
9.375114,1.2577,1.2864,1.9663,2.665
9.395744,3.5548,0.1510,1.5032,3.863
9.415633,3.8674,-0.2889,0.5975,3.924
9.439183,3.4278,1.2449,-0.5983,3.696
9.456354,1.9675,3.4924,-0.0135,4.008
9.477254,0.1557,6.3039,0.4803,6.324
9.498122,-0.0918,6.8395,0.0819,6.841
9.518795,1.4558,6.8530,1.4920,7.163
9.541939,1.1878,2.9835,1.9811,3.773
9.559878,1.0817,1.2739,2.1409,2.716
9.580157,0.7885,1.3165,2.8088,3.201
9.616417,1.1483,2.8367,3.6601,4.771
9.639092,1.1135,1.7131,0.3172,2.068
9.650982,0.9942,1.2641,-0.6576,1.737
9.665559,-0.9783,1.0567,-1.7824,2.291
9.686176,-2.0530,0.2676,-4.8057,5.233
9.729561,-0.3198,-0.7233,-5.4054,5.463
9.730216,-0.3198,-0.7233,-5.4054,5.463
9.747323,-1.1263,-1.2050,0.4299,1.705
9.767803,-2.6406,-0.9488,1.1154,3.019
9.788661,-1.6647,-0.6309,-0.6220,1.886
9.814198,-2.2721,-0.6557,-3.5758,4.287
9.837583,-2.3909,-2.3717,-3.3918,4.780
9.850863,-1.4095,-3.0873,-2.9610,4.504
9.871589,-0.3018,-3.3506,-4.5832,5.685
9.892002,-2.6048,-3.2063,-3.0574,5.139
9.914640,-1.9114,-3.9951,-3.4205,5.596
9.936430,-2.3598,-4.7846,-2.3786,5.841
9.952550,-3.0342,-4.8021,-0.1162,5.682
9.972981,-3.5008,-4.5780,2.5500,6.302
